"rating","review"
"5","yatırımcıdan vazgeçip diğer bankaların yatırımcı uygulamalarına geçicektim. fakat kullanıcı yorumlarına bakıyorum hepinizin uygulamasında sözleşmiş gibi aynı sorunlar var. haber alarmları çalışmıyor. kurulan haber alarmları kendi kendine yok oluyor. kurulan haber alarmları bildirimlerine tıkladığımı...Yorumun Tamamıyatırımcıdan vazgeçip diğer bankaların yatırımcı uygulamalarına geçicektim. fakat kullanıcı yorumlarına bakıyorum hepinizin uygulamasında sözleşmiş gibi aynı sorunlar var. haber alarmları çalışmıyor. kurulan haber alarmları kendi kendine yok oluyor. kurulan haber alarmları bildirimlerine tıkladığımızda haber açılmıyor. ara sıra giriş yapılmıyor. bazen düzey 2 çalışmıyor. o kadar para veriyoruz yeter artık duyun milletin şikayetlerini. düzeltin uygulamayı."
"1","Son Bi aydır diyelim on hissen var bir. Tane iki tanesini maliyetinin on katı gösteriyor. Veya bin tl kar var ise k bin kar gösteriyor tutarsızlıklar var. Aradım akbank eve t sorun var diyor lar gelişme yok"
"2","Ekranda rakamlar ve yazılar eksik görünüyor. Yarısı var yarısı yok."
"1","Akbank Direkt ne kadar iyi ise Yatırımcı uygulamanız bir o kadar kötü. Size programın sorununu iletmeme ve hatta bu sorunu telefonla size bildirmeme rağmen halen 4g üzerinden portföyüme giremiyorum.Belirttiğiniz gibi kaç sefer uygulamayı silip yükledim ancak hala bu sorunu yaşıyorum. Belki sorunun ç...Yorumun TamamıAkbank Direkt ne kadar iyi ise Yatırımcı uygulamanız bir o kadar kötü. Size programın sorununu iletmeme ve hatta bu sorunu telefonla size bildirmeme rağmen halen 4g üzerinden portföyüme giremiyorum.Belirttiğiniz gibi kaç sefer uygulamayı silip yükledim ancak hala bu sorunu yaşıyorum. Belki sorunun çözümüne faydası olacağını düşündüğüm tecrübemi sizle paylaşmak isterim.Telefonum ile wifi ye bağlandığımda portföyüme girebiliyorum.Bu uygulamanın 2.1 puan alması birilerini rahatsız etmiyor mu?"
"3","Her girişte cep şifre uygulaması yerine sadece şifre girerek işlem yapılabilmeli, bir gün içinde 10 kez cep şifre girmek angarya gibi geliyor"
"4","Sadece fiyat takibi fazla özellik yok ayda 22 tl kullanım ücreti takas verileri olsa daha iyi olur."
"2","Bu uygulamaya daha kolay girmenin bir yolu yok mu ?"
"3","Derinlik kısmında (düzey 1+,2)kırmızı yeşil renklerin olması gerekmektedir. Eksik kalmış düzeltilmeli"
"1","çok büyük heves ile güncellerken hüsrana ugrayacagimi bilemedim. benim telefonum android oldugundan giremiyorum ve işlem yapamiyorum. paket aldigim halde bile telefonumda kullanamiyorum. insallah en kisa zamanda duzelir. yok sa ne yazikki istemedigim baska bir uygulama ile devam etmek zorunda kalaca...Yorumun Tamamıçok büyük heves ile güncellerken hüsrana ugrayacagimi bilemedim. benim telefonum android oldugundan giremiyorum ve işlem yapamiyorum. paket aldigim halde bile telefonumda kullanamiyorum. insallah en kisa zamanda duzelir. yok sa ne yazikki istemedigim baska bir uygulama ile devam etmek zorunda kalacagim. lutfen ilgilenin."
"1","Uygulamaya girişte bir tek ikametgah belgesi istemiyor, müşteri no, şifre, güvenlik resmi, sms şifre vb vb bu Zorluk nedir arkadaş? Şu işi tek şifreyle halledin artık!"
"1","Türkiye'nin en kötü bankası olmayı başardınız. Tebrikler!"
"1","Kullanıcı adı ve şifre girdikten sonra internete bağlanamadı hatası alıyorum!! İnternet bağlantımda herhangi bir sorum olmadığı halde portföyümü görüntüleyemiyorum..."
"1","Çok kötü, çok ağır giriş yapamıyorum özellikle son zamanlarda."
"1","1.sorular niye ingilizce biz ingilizmiyiz adım bekir.2. Ve en önemlisi seans öncesi giriş yapacağım ama ne mümkün sunucuya bir türlü ulaşılamıyor sanki girmeyelim ve işlem yapmayalım tabi ilerleyen saatlerde bağlantı kuruluyor ama atı alan üsküdarı geçiyor en sonunda başka bir aracı kuruma geçecem o...Yorumun Tamamı1.sorular niye ingilizce biz ingilizmiyiz adım bekir.2. Ve en önemlisi seans öncesi giriş yapacağım ama ne mümkün sunucuya bir türlü ulaşılamıyor sanki girmeyelim ve işlem yapmayalım tabi ilerleyen saatlerde bağlantı kuruluyor ama atı alan üsküdarı geçiyor en sonunda başka bir aracı kuruma geçecem o olacak bu durumu çözün acill"
"1","Pörtföye giremiyorum!!!!...geçici bir süre işleminizi gerceklestiremiyorum uyarısı ara ara çıkıyor ben hisseyi satamadiktan sonra neyleyim senin gibi bankayı.....BASİT BANKACILIK birde uygulama reklamı yapmışlar"
"1","1-Alarmlar silinmiyor 2-Haber alarmi kuruyorum.Ornegin en son a firmasindan alarm gelmiş .Sonra b firmasından haber alarmi bildirimi geliyor tıklıyorum.Onceki firmaya giriyor.İlk girdiği forma hangisiyle hep ona giriyor."
"1","Berbat bir uygulama bugün hiç giriş yapamadım. Ve bu ilk değil. Hemen hemen heray 1 gün giremezsiniz ilk fırsatta değiştireceğim. Daha uygun komisyon alan ve düzgün çalışan yatırımcı bulun kendinize."
"1","Özellikle borsa açıldığında ki en önemli saatler , fiyat bilgisi de gelmiyor , portföy de açılmıyor! Sizce bu uygulama Akbank'a yakışıyor mu?"
"1","Uygulama yapmışsınız hiç takip yok aşağıda yazılan yorumları okudum hiç mi değerlendirip düzelmezsiniz uygulamayı bu gidişle pörtföyümü değiştirecem uygulamanın acilen elden geçirilmesi lazım aşağıda yazılan yorumların hepsi doğru"
"4","Merhaba anlık borsa ekranına kurmuş olduğumuz alarmlar ile uygulamada bulunan alarmlar entegre olmuyor. Senkronize olması gerekiyor. Kontrolünü sağlayabilir misiniz. İyi çalışmalar dilerim."
"1","sürekli kopuyor şifreni yaz parolani yaz tel mesaj gelsin onu yaz 15 dk sonra tekrar kopsun .Ayrica her ay basinda 15 gec veri akisi oluyo benim gibi bilgisayariniz yoksa internet cafe yada tanidik birinden bilgisayar bul .Ne sacma bisidir .Ayrica hisse ile ilgili alarm kurarsaniz hic guvenmeyin ala...Yorumun Tamamısürekli kopuyor şifreni yaz parolani yaz tel mesaj gelsin onu yaz 15 dk sonra tekrar kopsun .Ayrica her ay basinda 15 gec veri akisi oluyo benim gibi bilgisayariniz yoksa internet cafe yada tanidik birinden bilgisayar bul .Ne sacma bisidir .Ayrica hisse ile ilgili alarm kurarsaniz hic guvenmeyin alarmlari calismiyor ."
"1","Pörtföyüme giriş yapmak için tıkladığımda, geçici süre işleminizi gerçekleştiremiyoruz hatası alıyorum. Bir türlü düzelmedi."
"1","sabah itibariyle giriş çıkış yapılmıyor.Hisse mum grafikleri 1 gün geriden geliyor. Misal ayın 9 unun mumuna bakıyorum ama tarih olarak 8'i olarak görünüyor. Saat farkından dolayi anlık grafikler 1 saat geç gösteriyor. Uygulamaya girememe durumu da çok sık oluyor."
"4","Uygulamaya bir kaç sayfadan oluşan takip listesi eklense daha iyi olur. Istediğimiz takip listesine istediğimiz hisseleri ekleyip ordan bakabiliriz. Birde gelen bildirimler eskiden açılıyordu artık açılmıyor."
"4","Yatırım hesabı açanlar ziraat yatırım gibi canlı veri izleyebilmesi lazım bence 15 dakika engeli olmamış 15 dakika çok geç veri demek"
"1","Gorebildiginiz en kotü uygulama. Okadar karma karisikki bildigimi bile unutuyorum ne yaptigimi anlamak 2 3 dk mi aliyor. Sadece bu degil mobil bankacilik uygulamasida inanilmaz kötu."
"1","Uygulamanız çalışmıyor maalesef. Böyle bir uygulama yapmak zorunda değilsiniz, yapamıyorsanız girmeyin bu işe kaldırın uygulamayı."
"1","Çok başarısız bir uygulama. Acaba en son nezaman guncellediniz."
"3","1 haftadır hisse fiyatları güncel değil. güncellermisiniz."
﻿"rating","review"
"1","Halk trader daha güzeldi kapattılar mobile i zorunlu hale getirdiler. Sms ile girme zorunlu sms geç geliyor. Portföy görünümü emir görünümlü hiç diğer uygulaması gibi değil. Kısacası diğer uygulamayı güncelleseler daha iyi. Diğer uygulama alım satım emir işlemlerini yapıyor ama portföyü gösteremiyor...Yorumun TamamıHalk trader daha güzeldi kapattılar mobile i zorunlu hale getirdiler. Sms ile girme zorunlu sms geç geliyor. Portföy görünümü emir görünümlü hiç diğer uygulaması gibi değil. Kısacası diğer uygulamayı güncelleseler daha iyi. Diğer uygulama alım satım emir işlemlerini yapıyor ama portföyü gösteremiyor. Diğer program daha iyi idi"
"1","Ana sayfama sembol ekliyorum uygulamayı kapatıp açtığımda eklediğim semboller silinmiş oluyor. Bir de aldığım hissenin fiyatı 4,27 TL. Hesabımdan para ona göre kesildi işlem o fiyattan yapıldı ama portföyümde 4.18 TL görünüyor. Uygulamanın çok eksikleri var geliştirilmeli."
"1","Yeter artık! Her güncelleme yaparken çekiniyorum! Eski 2019 daki sürüm bundan bin kat iyiydi.Hızlı piyasa emrini kullanırken arka planda fiyatlar niye donuyor! Ben hissenin fiyatini görerek emir vermek istiyorum. Ben emir yazarken fiyat çoktan değişmiş oluyor!Hızlı piyasa butonun yerininide değiştir...Yorumun TamamıYeter artık! Her güncelleme yaparken çekiniyorum! Eski 2019 daki sürüm bundan bin kat iyiydi.Hızlı piyasa emrini kullanırken arka planda fiyatlar niye donuyor! Ben hissenin fiyatini görerek emir vermek istiyorum. Ben emir yazarken fiyat çoktan değişmiş oluyor!Hızlı piyasa butonun yerininide değiştirin ya da taşınabilir olsun alarmları silerken engelliyor.Fiyat alarmi kuracağım zaman haber alarmı anahtarı ekranda kayboluyor.Tekrar eskisi gibi ayri olsun. Grafikte fiyatları geçikmeli veriyor niye!"
"1","Çok kötü berbat olmuş Grafik uzun vade göremiyorsun bu bir. Ve günde iki üç kez silip yüklemek zorunda kalıyorum çünkü uygulama kendi kendine durduruldu diyo özellikle varant sayfasına girmiyo silip tekrar yüklüyorum normale dönüyor böyle uygulamami olur bu iki. Varant sayfasında yükseliş için c kod...Yorumun TamamıÇok kötü berbat olmuş Grafik uzun vade göremiyorsun bu bir. Ve günde iki üç kez silip yüklemek zorunda kalıyorum çünkü uygulama kendi kendine durduruldu diyo özellikle varant sayfasına girmiyo silip tekrar yüklüyorum normale dönüyor böyle uygulamami olur bu iki. Varant sayfasında yükseliş için c kodu olan varant larda satım varantı P kodlu varant larda alam varanti yaziyo kafa karıştırıyor bu üç."
"1","yeni güncellendi ama yeni versiyonunu da açılmıyor... nasıl bankasın.nasıl aracı kurumsunuz devlet kurumu olduğu için sizde torpilli işe yerleştirilmiş kişilersiniz anlaşılan..yoksa özel kurum olsa böyle davranamazsınız...İŞLEM YAPAMİYORUM... Çok kötü... benim telefonda hiç açılmıyor..uygulama durdu...Yorumun Tamamıyeni güncellendi ama yeni versiyonunu da açılmıyor... nasıl bankasın.nasıl aracı kurumsunuz devlet kurumu olduğu için sizde torpilli işe yerleştirilmiş kişilersiniz anlaşılan..yoksa özel kurum olsa böyle davranamazsınız...İŞLEM YAPAMİYORUM... Çok kötü... benim telefonda hiç açılmıyor..uygulama durduruldu diyor.. hesabıma girip işlem yapamıyorum.bir an once düzeltilmesi gerekir ..İŞLEM YAPAMİYORUM.."
"5","Arayüz çok güzel olmuş. Öncelikle detaylı grafik okumak için yapılan değişiklik gerçekten işe yarıyor ve başka programa ihtiyaç duyulmuyor. Programın tek eksiği fiyat belirleyip işlem yapılamıyor sadece lot üzerinden işlem hakkı var. Ve emir sonrasında emri düzeltmek için kısa yol emir güncelleme ek...Yorumun TamamıArayüz çok güzel olmuş. Öncelikle detaylı grafik okumak için yapılan değişiklik gerçekten işe yarıyor ve başka programa ihtiyaç duyulmuyor. Programın tek eksiği fiyat belirleyip işlem yapılamıyor sadece lot üzerinden işlem hakkı var. Ve emir sonrasında emri düzeltmek için kısa yol emir güncelleme ekranına yönlendirilirse daha güzel olur."
"1","Uygulama hiç stabil çalışmıyor. Bazen uygulamadan atıyor. Giriş için 1 dk sms atmanızı bekliyoruz. Çok saçma hiç pratik değil. Biraz kullanıcı yorumlarını okuyun ona göre güncelleme getirin."
"3","Giriş mesajı çok geç geliyor. Derinlik göremiyorum. Derinlik ve alıcı satıcı bilgisi görmek için ne gerekiyor acaba? Bazı aracı kurumların müşterilerine ücretsiz verdiğini duydum."
"1","Berbat!!! 3-4 günde bir bloke oluyorum. Her defasında arayıp bloke kaldırmak zorunda kalıyorum. Alış ve satış dan sonra işlemin gerçekleştiğine dair küçük bir bildirim fena olmazdı."
"1","05.03.2020 tarihinde güncellenen bu uygulama çok kötü, anasayfa çok karışık olmuş, ne gerek var hissenin adını tekrar yazmaya, düşük ve yüksek hisse renkleri çok donuk, anasayfadan portföye geçiş için 3/4 hareket yapmak lazım, ekran ışığı dokunmazsan bir süre sonra kapanıyor, gibi sıkıntılar var. Es...Yorumun Tamamı05.03.2020 tarihinde güncellenen bu uygulama çok kötü, anasayfa çok karışık olmuş, ne gerek var hissenin adını tekrar yazmaya, düşük ve yüksek hisse renkleri çok donuk, anasayfadan portföye geçiş için 3/4 hareket yapmak lazım, ekran ışığı dokunmazsan bir süre sonra kapanıyor, gibi sıkıntılar var. Eski uygulama daha kolay, basit ve güzeldi. Lütfen eski uygulamayı da tekrar play store bırakın. Ellerinize sağlık değil, rezalet bir uygulama..."
"4","Güncelleme bir konu hariç çok iyi olmuş: ara yüz görsel açıdan çok daha iyi, eskiye göre daha fazla veri sunan akıllı grafikler vs. iyi olmuş FAKAT... O ""Hızlı Piyasa Emri"" tuşunun yeri çok kötü ayarlanmış ekranda sürekli yer kaplıyor ve hisselerin fiyatının tuşun altında kalan kısmı okunmuyor maale...Yorumun TamamıGüncelleme bir konu hariç çok iyi olmuş: ara yüz görsel açıdan çok daha iyi, eskiye göre daha fazla veri sunan akıllı grafikler vs. iyi olmuş FAKAT... O ""Hızlı Piyasa Emri"" tuşunun yeri çok kötü ayarlanmış ekranda sürekli yer kaplıyor ve hisselerin fiyatının tuşun altında kalan kısmı okunmuyor maalesef. Keşke o tuşu kaldırsalar."
"1","Usdx cfd grafiği ayrıntılı hiçbir şekilde görüntülenmiyor. Eski programı istiyorum acilen. Tradingview ile olan bağlantıyı kesip derhal eski grafik arayüzünü yüklemenizi istiyorum. Yoksa kesinlikle bu işi en iyi yapan firma arayışına gideceğim. Eski grafik arayüzünü istiyorum. Gerçekten çok kötü bir...Yorumun TamamıUsdx cfd grafiği ayrıntılı hiçbir şekilde görüntülenmiyor. Eski programı istiyorum acilen. Tradingview ile olan bağlantıyı kesip derhal eski grafik arayüzünü yüklemenizi istiyorum. Yoksa kesinlikle bu işi en iyi yapan firma arayışına gideceğim. Eski grafik arayüzünü istiyorum. Gerçekten çok kötü bir grafik arayüz kıyaslama açısından. Burası Türkiye borsayı. Yabancı bir firma anlık verilerimize hiçbir şekilde net ulaşamaz. Bize hatalı veriler sunar. Tradingview olursa hesabımı kapatacağım"
"1","Eski uygulama çok güzeldi ve bu uygulamada hisse takibi yapmak çok çok zor, seçenek sunsaniz bu yeni uygulamayi kimse istemez ve eski uygulamayı ister. Bir an önce duzeltin lütfen hele ki bu zamanlarda neden saçma sapan şey yaparsınız ki anlamak zor"
"3","05.03.2020 güncellemesi önceki sürüme göre biraz daha iyi olmuş. Fakat arka plan rengi gözü yoruyor ve dikkat dağıtıyor. Grafik ekranı güzel olmamış. Başka bir kaynaktan gecikmeli grafik hiç mantıklı değil ve çok kullanışlı değil. Alım satım ekranına diğer emir türleri şartlı emir, kar al Zarar kes ...Yorumun Tamamı05.03.2020 güncellemesi önceki sürüme göre biraz daha iyi olmuş. Fakat arka plan rengi gözü yoruyor ve dikkat dağıtıyor. Grafik ekranı güzel olmamış. Başka bir kaynaktan gecikmeli grafik hiç mantıklı değil ve çok kullanışlı değil. Alım satım ekranına diğer emir türleri şartlı emir, kar al Zarar kes vb. eklenmelidir."
"4","Hızlı işlem düğmesinin yeri çok yanlış bazı şeylerin görülmesini engelliyor. Ya da bunu ekrana ekleyip ekleyememek isteğe bağlı olsa sanki daha iyi olabilir."
"3","berbat bir uygulama. hesaba giriş yaparken her seferinde kullanıcı adı parola istiyor. halkbnak mobil gibi çizgir yapsanız daha iyi olacak. hedaba girdikten sonra profil kısmı hiçbir menüye dokunamıyorum. EDİT: 2018 DEN BERİ GÜNCELLEME BUGÜN İTİBARİYLE GELDİ. BAKALIM NASIL OLMUŞ. İLK İNTİBAH HATALAR...Yorumun Tamamıberbat bir uygulama. hesaba giriş yaparken her seferinde kullanıcı adı parola istiyor. halkbnak mobil gibi çizgir yapsanız daha iyi olacak. hedaba girdikten sonra profil kısmı hiçbir menüye dokunamıyorum. EDİT: 2018 DEN BERİ GÜNCELLEME BUGÜN İTİBARİYLE GELDİ. BAKALIM NASIL OLMUŞ. İLK İNTİBAH HATALAR GİDERİLMİŞ GİBİ. .."
"1","BIST tüm hisseleri göremiyorum. Böyle saçma bir uygulama olabilir mi ya Yıl olmuş 2020 daha hisse senetlerini göremiyoruz BIST 100 seçince sadece bazı hisseler gösteriliyor. BIST tüm yok"
"1","1 yıldız bile çok önceki uygulama çok iyiydi.ana ekrandan diğer sayfalara geçiyorum ana ekrandaki hisseler ekranda kalıyor. Hepsi karışıyor okunmuyor. Yani bu güncellemeyi siz denemiyor musunuz. Bı kontrol edin ya. Eskisi çok iyiydi. Bir an önce sorunları çözmek işiniz"
